weight_kg,height_cm,age,is_male,kcal_per_shift,meal_target_kcal,calories,protein,carbs,fat,cal_diff_ratio,soft_penalty,pref_bonus,macro_score,cat_garnish,cat_protein,cat_side,caffeine,dairy,diet,fiber,fish,fruit,gluten,gluten_free,high_fat,hot,iron,low_cal,pork,poultry,probiotic,processed,red_meat,sweet,veg
90.5,186.3,51,1,3000,1686.78125,140,22.0,0.0,4.0,0.7510050577097652,0.0,0.0,0.6285714285714286,False,True,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.5,186.3,51,1,3000,1686.78125,130,20.0,3.0,4.0,0.7687904107304963,0.0,0.0,0.6153846153846154,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
90.5,186.3,51,1,3000,1686.78125,40,1.0,5.0,2.0,0.9288585879170758,0.0,0.0,0.1,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90.5,186.3,51,1,3000,1686.78125,80,1.5,9.0,4.0,0.8577171758341515,0.0,0.0,0.075,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90.5,186.3,51,1,3000,1686.78125,60,0.2,15.0,0.0,0.8932878818756137,0.0,0.0,0.013333333333333334,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
90.5,186.3,51,1,3000,1686.78125,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90.5,186.3,51,1,3000,1686.78125,50,3.0,4.0,2.5,0.9110732348963447,0.0,0.0,0.24,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53.1,155.8,20,0,1800,1065.3125,130,4.5,28.0,2.0,0.6339102376063361,0.0,0.0,0.8846153846153846,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
53.1,155.8,20,0,1800,1065.3125,130,2.5,28.0,0.5,0.6339102376063361,0.0,0.0,0.8692307692307693,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
53.1,155.8,20,0,1800,1065.3125,150,5.0,30.0,1.0,0.5775887356996187,0.0,0.0,0.8833333333333333,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
53.1,155.8,20,0,1800,1065.3125,110,2.5,18.0,3.0,0.6902317395130537,0.0,0.0,0.8727272727272728,True,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53.1,155.8,20,0,1800,1065.3125,70,2.0,10.0,3.0,0.8028747433264887,0.0,0.0,0.8785714285714286,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
53.1,155.8,20,0,1800,1065.3125,220,18.0,8.0,12.0,0.3804634790261074,0.0,0.0,0.9318181818181819,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53.1,155.8,20,0,1800,1065.3125,160,30.0,0.0,3.0,0.54942798474626,0.0,0.0,0.9625,False,True,False,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53.1,155.8,20,0,1800,1065.3125,280,25.0,2.0,20.0,0.21149897330595488,0.0,0.0,0.9392857142857143,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
53.1,155.8,20,0,1800,1065.3125,290,12.0,3.0,26.0,0.18333822235259611,0.0,0.0,0.8913793103448275,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
53.1,155.8,20,0,1800,1065.3125,140,22.0,0.0,4.0,0.6057494866529775,0.0,0.0,0.9928571428571429,False,True,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.1,155.8,20,0,1800,1065.3125,130,20.0,3.0,4.0,0.6339102376063361,0.0,0.0,0.9961538461538462,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
53.1,155.8,20,0,1800,1065.3125,40,1.0,5.0,2.0,0.8873569961865649,0.0,0.0,0.875,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53.1,155.8,20,0,1800,1065.3125,80,1.5,9.0,4.0,0.77471399237313,0.0,0.0,0.86875,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53.1,155.8,20,0,1800,1065.3125,60,0.2,15.0,0.0,0.8310354942798475,0.0,0.0,0.8533333333333333,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53.1,155.8,20,0,1800,1065.3125,0,0.0,0.0,0.0,1.0,0.0,0.0,0.85,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53.1,155.8,20,0,1800,1065.3125,50,3.0,4.0,2.5,0.8591962452332063,0.0,0.0,0.91,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109.1,157.0,36,1,3000,1714.0375,130,4.5,28.0,2.0,0.77246705512569,0.0,0.0,0.13846153846153847,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
109.1,157.0,36,1,3000,1714.0375,130,2.5,28.0,0.5,0.77246705512569,0.0,0.0,0.07692307692307693,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
109.1,157.0,36,1,3000,1714.0375,150,5.0,30.0,1.0,0.7374619866834885,0.0,0.0,0.13333333333333333,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
109.1,157.0,36,1,3000,1714.0375,110,2.5,18.0,3.0,0.8074721235678916,0.0,0.0,0.09090909090909091,True,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109.1,157.0,36,1,3000,1714.0375,70,2.0,10.0,3.0,0.8774822604522946,0.0,0.0,0.11428571428571428,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
109.1,157.0,36,1,3000,1714.0375,220,18.0,8.0,12.0,0.6149442471357832,0.0,0.0,0.32727272727272727,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109.1,157.0,36,1,3000,1714.0375,160,30.0,0.0,3.0,0.7199594524623878,0.0,0.0,0.75,False,True,False,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109.1,157.0,36,1,3000,1714.0375,280,25.0,2.0,20.0,0.5099290418091786,0.0,0.0,0.35714285714285715,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
109.1,157.0,36,1,3000,1714.0375,290,12.0,3.0,26.0,0.4924265075880778,0.0,0.0,0.16551724137931034,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
109.1,157.0,36,1,3000,1714.0375,140,22.0,0.0,4.0,0.7549645209045893,0.0,0.0,0.6285714285714286,False,True,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.1,157.0,36,1,3000,1714.0375,130,20.0,3.0,4.0,0.77246705512569,0.0,0.0,0.6153846153846154,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
109.1,157.0,36,1,3000,1714.0375,40,1.0,5.0,2.0,0.929989863115597,0.0,0.15,0.1,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109.1,157.0,36,1,3000,1714.0375,80,1.5,9.0,4.0,0.8599797262311939,0.0,0.0,0.075,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109.1,157.0,36,1,3000,1714.0375,60,0.2,15.0,0.0,0.8949847946733954,0.0,0.0,0.013333333333333334,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
109.1,157.0,36,1,3000,1714.0375,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109.1,157.0,36,1,3000,1714.0375,50,3.0,4.0,2.5,0.9124873288944961,0.0,0.0,0.24,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51.0,150.3,22,0,3200,1532.4312499999999,130,4.5,28.0,2.0,0.7455024491310784,0.0,0.0,0.13846153846153847,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
51.0,150.3,22,0,3200,1532.4312499999999,130,2.5,28.0,0.5,0.7455024491310784,0.0,0.0,0.07692307692307693,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
51.0,150.3,22,0,3200,1532.4312499999999,150,5.0,30.0,1.0,0.706348979766629,0.0,0.0,0.13333333333333333,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
51.0,150.3,22,0,3200,1532.4312499999999,110,2.5,18.0,3.0,0.784655918495528,0.0,0.0,0.09090909090909091,True,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51.0,150.3,22,0,3200,1532.4312499999999,70,2.0,10.0,3.0,0.8629628572244269,0.0,0.0,0.11428571428571428,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
51.0,150.3,22,0,3200,1532.4312499999999,220,18.0,8.0,12.0,0.5693118369910558,0.0,0.0,0.32727272727272727,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51.0,150.3,22,0,3200,1532.4312499999999,160,30.0,0.0,3.0,0.6867722450844043,0.0,0.0,0.75,False,True,False,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51.0,150.3,22,0,3200,1532.4312499999999,280,25.0,2.0,20.0,0.45185142889770746,0.0,0.0,0.35714285714285715,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
51.0,150.3,22,0,3200,1532.4312499999999,290,12.0,3.0,26.0,0.4322746942154827,0.2,0.0,0.16551724137931034,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
51.0,150.3,22,0,3200,1532.4312499999999,140,22.0,0.0,4.0,0.7259257144488537,0.0,0.0,0.6285714285714286,False,True,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.0,150.3,22,0,3200,1532.4312499999999,130,20.0,3.0,4.0,0.7455024491310784,0.0,0.0,0.6153846153846154,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
51.0,150.3,22,0,3200,1532.4312499999999,40,1.0,5.0,2.0,0.9216930612711011,0.0,0.0,0.1,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51.0,150.3,22,0,3200,1532.4312499999999,80,1.5,9.0,4.0,0.8433861225422021,0.0,0.0,0.075,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51.0,150.3,22,0,3200,1532.4312499999999,60,0.2,15.0,0.0,0.8825395919066515,0.0,0.0,0.013333333333333334,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
51.0,150.3,22,0,3200,1532.4312499999999,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51.0,150.3,22,0,3200,1532.4312499999999,50,3.0,4.0,2.5,0.9021163265888763,0.0,0.0,0.24,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109.9,169.1,25,0,3200,1774.45625,130,4.5,28.0,2.0,0.7802143614417093,0.0,0.0,0.13846153846153847,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
109.9,169.1,25,0,3200,1774.45625,130,2.5,28.0,0.5,0.7802143614417093,0.0,0.0,0.07692307692307693,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
109.9,169.1,25,0,3200,1774.45625,150,5.0,30.0,1.0,0.7464011862788953,0.2,0.0,0.13333333333333333,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
109.9,169.1,25,0,3200,1774.45625,110,2.5,18.0,3.0,0.8140275366045232,0.0,0.0,0.09090909090909091,True,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109.9,169.1,25,0,3200,1774.45625,70,2.0,10.0,3.0,0.8816538869301511,0.0,0.0,0.11428571428571428,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
109.9,169.1,25,0,3200,1774.45625,220,18.0,8.0,12.0,0.6280550732090464,0.0,0.0,0.32727272727272727,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109.9,169.1,25,0,3200,1774.45625,160,30.0,0.0,3.0,0.7294945986974883,0.0,0.0,0.75,False,True,False,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109.9,169.1,25,0,3200,1774.45625,280,25.0,2.0,20.0,0.5266155477206046,0.0,0.0,0.35714285714285715,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
109.9,169.1,25,0,3200,1774.45625,290,12.0,3.0,26.0,0.5097089601391975,0.0,0.0,0.16551724137931034,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
109.9,169.1,25,0,3200,1774.45625,140,22.0,0.0,4.0,0.7633077738603022,0.2,0.0,0.6285714285714286,False,True,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.9,169.1,25,0,3200,1774.45625,130,20.0,3.0,4.0,0.7802143614417093,0.0,0.0,0.6153846153846154,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
109.9,169.1,25,0,3200,1774.45625,40,1.0,5.0,2.0,0.9323736496743721,0.0,0.0,0.1,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109.9,169.1,25,0,3200,1774.45625,80,1.5,9.0,4.0,0.8647472993487442,0.0,0.0,0.075,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109.9,169.1,25,0,3200,1774.45625,60,0.2,15.0,0.0,0.8985604745115581,0.0,0.0,0.013333333333333334,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
109.9,169.1,25,0,3200,1774.45625,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109.9,169.1,25,0,3200,1774.45625,50,3.0,4.0,2.5,0.9154670620929651,0.0,0.0,0.24,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
113.1,155.0,36,1,1500,1198.6625,130,4.5,28.0,2.0,0.6746373562199535,0.0,0.0,0.8846153846153846,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
113.1,155.0,36,1,1500,1198.6625,130,2.5,28.0,0.5,0.6746373562199535,0.0,0.0,0.8692307692307693,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
113.1,155.0,36,1,1500,1198.6625,150,5.0,30.0,1.0,0.624581564869177,0.0,0.0,0.8833333333333333,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
113.1,155.0,36,1,1500,1198.6625,110,2.5,18.0,3.0,0.7246931475707299,0.0,0.0,0.8727272727272728,True,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113.1,155.0,36,1,1500,1198.6625,70,2.0,10.0,3.0,0.8248047302722826,0.0,0.0,0.8785714285714286,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
113.1,155.0,36,1,1500,1198.6625,220,18.0,8.0,12.0,0.44938629514145967,0.0,0.0,0.9318181818181819,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
113.1,155.0,36,1,1500,1198.6625,160,30.0,0.0,3.0,0.5995536691937888,0.0,0.0,0.9625,False,True,False,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
113.1,155.0,36,1,1500,1198.6625,280,25.0,2.0,20.0,0.2992189210891305,0.0,0.0,0.9392857142857143,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
113.1,155.0,36,1,1500,1198.6625,290,12.0,3.0,26.0,0.2741910254137423,0.0,0.0,0.8913793103448275,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
113.1,155.0,36,1,1500,1198.6625,140,22.0,0.0,4.0,0.6496094605445653,0.0,0.0,0.9928571428571429,False,True,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113.1,155.0,36,1,1500,1198.6625,130,20.0,3.0,4.0,0.6746373562199535,0.0,0.0,0.9961538461538462,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
113.1,155.0,36,1,1500,1198.6625,40,1.0,5.0,2.0,0.8998884172984473,0.0,0.0,0.875,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113.1,155.0,36,1,1500,1198.6625,80,1.5,9.0,4.0,0.7997768345968944,0.0,0.0,0.86875,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113.1,155.0,36,1,1500,1198.6625,60,0.2,15.0,0.0,0.8498326259476708,0.0,0.0,0.8533333333333333,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
113.1,155.0,36,1,1500,1198.6625,0,0.0,0.0,0.0,1.0,0.0,0.15,0.85,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113.1,155.0,36,1,1500,1198.6625,50,3.0,4.0,2.5,0.874860521623059,0.0,0.0,0.91,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77.0,174.8,32,0,1900,1204.5249999999999,130,4.5,28.0,2.0,0.6762209169589671,0.0,0.15,0.8846153846153846,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
77.0,174.8,32,0,1900,1204.5249999999999,130,2.5,28.0,0.5,0.6762209169589671,0.0,0.15,0.8692307692307693,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
77.0,174.8,32,0,1900,1204.5249999999999,150,5.0,30.0,1.0,0.6264087503372698,0.0,0.15,0.8833333333333333,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
77.0,174.8,32,0,1900,1204.5249999999999,110,2.5,18.0,3.0,0.7260330835806645,0.0,0.15,0.8727272727272728,True,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77.0,174.8,32,0,1900,1204.5249999999999,70,2.0,10.0,3.0,0.8256574168240592,0.0,0.15,0.8785714285714286,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
77.0,174.8,32,0,1900,1204.5249999999999,220,18.0,8.0,12.0,0.4520661671613291,0.0,0.0,0.9318181818181819,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77.0,174.8,32,0,1900,1204.5249999999999,160,30.0,0.0,3.0,0.6015026670264212,0.0,0.0,0.9625,False,True,False,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77.0,174.8,32,0,1900,1204.5249999999999,280,25.0,2.0,20.0,0.30262966729623697,0.0,0.0,0.9392857142857143,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
77.0,174.8,32,0,1900,1204.5249999999999,290,12.0,3.0,26.0,0.2777235839853883,0.0,0.0,0.8913793103448275,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
77.0,174.8,32,0,1900,1204.5249999999999,140,22.0,0.0,4.0,0.6513148336481185,0.0,0.0,0.9928571428571429,False,True,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.0,174.8,32,0,1900,1204.5249999999999,130,20.0,3.0,4.0,0.6762209169589671,0.0,0.0,0.9961538461538462,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
77.0,174.8,32,0,1900,1204.5249999999999,40,1.0,5.0,2.0,0.9003756667566053,0.0,0.15,0.875,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77.0,174.8,32,0,1900,1204.5249999999999,80,1.5,9.0,4.0,0.8007513335132106,0.0,0.15,0.86875,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77.0,174.8,32,0,1900,1204.5249999999999,60,0.2,15.0,0.0,0.8505635001349079,0.0,0.0,0.8533333333333333,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
77.0,174.8,32,0,1900,1204.5249999999999,0,0.0,0.0,0.0,1.0,0.0,0.0,0.85,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77.0,174.8,32,0,1900,1204.5249999999999,50,3.0,4.0,2.5,0.8754695834457566,0.0,0.0,0.91,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
65.7,167.0,26,0,3200,1613.4125,130,4.5,28.0,2.0,0.7582763242506179,0.0,0.0,0.13846153846153847,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
65.7,167.0,26,0,3200,1613.4125,130,2.5,28.0,0.5,0.7582763242506179,0.0,0.0,0.07692307692307693,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
65.7,167.0,26,0,3200,1613.4125,150,5.0,30.0,1.0,0.7210880664430206,0.0,0.0,0.13333333333333333,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
65.7,167.0,26,0,3200,1613.4125,110,2.5,18.0,3.0,0.7954645820582151,0.0,0.0,0.09090909090909091,True,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65.7,167.0,26,0,3200,1613.4125,70,2.0,10.0,3.0,0.8698410976734097,0.0,0.0,0.11428571428571428,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
65.7,167.0,26,0,3200,1613.4125,220,18.0,8.0,12.0,0.5909291641164303,0.0,0.0,0.32727272727272727,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
65.7,167.0,26,0,3200,1613.4125,160,30.0,0.0,3.0,0.702493937539222,0.0,0.15,0.75,False,True,False,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
65.7,167.0,26,0,3200,1613.4125,280,25.0,2.0,20.0,0.4793643906936385,0.0,0.0,0.35714285714285715,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
65.7,167.0,26,0,3200,1613.4125,290,12.0,3.0,26.0,0.4607702617898399,0.0,0.0,0.16551724137931034,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
65.7,167.0,26,0,3200,1613.4125,140,22.0,0.0,4.0,0.7396821953468192,0.2,0.15,0.6285714285714286,False,True,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.7,167.0,26,0,3200,1613.4125,130,20.0,3.0,4.0,0.7582763242506179,0.0,0.0,0.6153846153846154,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
65.7,167.0,26,0,3200,1613.4125,40,1.0,5.0,2.0,0.9256234843848055,0.0,0.0,0.1,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65.7,167.0,26,0,3200,1613.4125,80,1.5,9.0,4.0,0.851246968769611,0.0,0.0,0.075,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65.7,167.0,26,0,3200,1613.4125,60,0.2,15.0,0.0,0.8884352265772083,0.0,0.0,0.013333333333333334,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
65.7,167.0,26,0,3200,1613.4125,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65.7,167.0,26,0,3200,1613.4125,50,3.0,4.0,2.5,0.9070293554810068,0.0,0.0,0.24,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70.7,165.2,27,1,1500,1088.3249999999998,130,4.5,28.0,2.0,0.6416511611880642,0.0,0.15,0.8846153846153846,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
70.7,165.2,27,1,1500,1088.3249999999998,130,2.5,28.0,0.5,0.6416511611880642,0.0,0.15,0.8692307692307693,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
70.7,165.2,27,1,1500,1088.3249999999998,150,5.0,30.0,1.0,0.5865205706016124,0.0,0.15,0.8833333333333333,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
70.7,165.2,27,1,1500,1088.3249999999998,110,2.5,18.0,3.0,0.6967817517745158,0.0,0.15,0.8727272727272728,True,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70.7,165.2,27,1,1500,1088.3249999999998,70,2.0,10.0,3.0,0.8070429329474191,0.0,0.15,0.8785714285714286,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
70.7,165.2,27,1,1500,1088.3249999999998,220,18.0,8.0,12.0,0.39356350354903163,0.0,0.0,0.9318181818181819,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70.7,165.2,27,1,1500,1088.3249999999998,160,30.0,0.0,3.0,0.5589552753083866,0.0,0.0,0.9625,False,True,False,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70.7,165.2,27,1,1500,1088.3249999999998,280,25.0,2.0,20.0,0.22817173178967662,0.0,0.0,0.9392857142857143,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
70.7,165.2,27,1,1500,1088.3249999999998,290,12.0,3.0,26.0,0.2006064364964508,0.0,0.0,0.8913793103448275,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
70.7,165.2,27,1,1500,1088.3249999999998,140,22.0,0.0,4.0,0.6140858658948383,0.0,0.0,0.9928571428571429,False,True,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70.7,165.2,27,1,1500,1088.3249999999998,130,20.0,3.0,4.0,0.6416511611880642,0.0,0.0,0.9961538461538462,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
70.7,165.2,27,1,1500,1088.3249999999998,40,1.0,5.0,2.0,0.8897388188270967,0.0,0.3,0.875,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70.7,165.2,27,1,1500,1088.3249999999998,80,1.5,9.0,4.0,0.7794776376541933,0.0,0.15,0.86875,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
